id,SalePrice
1716,184707.9257707722
1717,178302.8199177089
1718,136842.96535761468
1719,208628.43516659676
1720,245426.44968563493
1721,166354.54316873185
1722,127172.56833180544
1723,155390.51401892092
1724,204903.54440444257
1725,236352.28254240216
1726,184387.77245498297
1727,150056.67678077635
1728,177684.5953840232
1729,167523.24023902885
1730,159384.82491728713
1731,121720.45748995735
1732,125576.70481500425
1733,114362.11069859321
1734,120517.87605578027
1735,126408.56764194214
1736,109538.31064061861
1737,300625.9204826808
1738,245427.96840283152
1739,244841.06712087488
1740,205655.0916807821
1741,186161.1465670503
1742,172304.68418937473
1743,179672.39926582115
1744,309047.71604959504
1745,218225.31438659312
1746,187923.06278196923
1747,216429.65398499492
1748,216340.4623839522
1749,143793.19792019977
1750,125301.15376914325
1751,250193.2138897964
1752,116708.23870390045
1753,150776.62439944263
1754,197324.75758786293
1755,163244.16043084324
1756,125232.66187288873
1757,120874.88124315928
1758,146173.97528410924
1759,162914.81203525115
1760,165864.95298613605
1761,145371.65297137402
1762,178226.26623223827
1763,186586.11259310035
1764,114040.70035471789
1765,162901.81242841395
1766,189156.97611167355
1767,221057.24970175675
1768,141194.68303192966
1769,176359.48874077672
1770,152452.1353226004
1771,126120.35287707669
1772,129969.54891021093
1773,128605.43269347986
1774,140659.81178722408
1775,141933.40904825088
1776,129414.16546693027
1777,108882.85940210512
1778,138695.8041598992
1779,117226.30276048474
1780,181779.59824793355
1781,127000.82227805864
1782,87811.8478807057
1783,141429.50048144767
1784,106688.60200391029
1785,124913.91233491992
1786,143039.206755256
1787,166335.06235727633
1788,59761.77589083454
1789,100343.99352158864
1790,77853.7258930146
1791,179312.76914182017
1792,157557.8324752591
1793,129183.10929525136
1794,154077.2530573653
1795,133174.7034240786
1796,132423.87430412386
1797,114687.08890915576
1798,121971.41685215109
1799,110452.7782945734
1800,133045.82080612725
1801,125280.16568998323
1802,145466.320385419
1803,149797.1167786311
1804,136516.80401396292
1805,137478.21366620928
1806,123426.72313716768
1807,138741.03574987146
1808,127472.42288257502
1809,122748.9311293068
1810,140455.01061793725
1811,94718.00782550298
1812,97154.81147305803
1813,122499.15227032048
1814,95240.16576900145
1815,53868.599043833536
1816,97675.23535010048
1817,104381.68655252717
1818,140412.16075896894
1819,126472.41959421712
1820,50723.17972031214
1821,118130.73015177301
1822,151309.1694435923
1823,43011.87633476216
1824,129940.5261529249
1825,138362.73865588772
1826,103623.09789133004
1827,102392.71189761959
1828,136571.7538360795
1829,126078.70868938157
1830,136469.08698871537
1831,148754.90701489395
1832,74802.11691832588
1833,142185.36911198293
1834,117805.93148961708
1835,120672.95690477552
1836,124286.23885388674
1837,86656.2333588285
1838,121411.2677727472
1839,96384.39409540744
1840,143454.84326238657
1841,133963.54909515363
1842,88487.73732532335
1843,128038.80756870304
1844,144936.27387503497
1845,143189.66721910558
1846,156253.40337438608
1847,165843.72232778388
1848,53223.96275860936
1849,113446.55696984929
1850,116939.78290887838
1851,151783.34842943138
1852,126135.2236144926
1853,121035.41241178373
1854,165757.53726801864
1855,148718.6354547147
1856,224095.13456430892
1857,135751.25487734348
1858,136444.40531564207
1859,122454.48786338167
1860,145342.80348235008
1861,121929.57641153086
1862,326869.0081713941
1863,307301.9865894014
1864,307371.1658550729
1865,343073.7578991838
1866,330872.50247933634
1867,231591.35931949585
1868,287203.9316897886
1869,201557.59661794355
1870,227403.3998426329
1871,259654.8730503989
1872,174467.04913612414
1873,234655.95654423896
1874,153629.38123424444
1875,198821.51891375968
1876,197421.9581112441
1877,209802.71203209154
1878,207665.82220153153
1879,128499.04273674477
1880,133594.05865654146
1881,243445.44239504216
1882,244449.6984677973
1883,186531.57879965578
1884,202823.5655783803
1885,244213.4190073918
1886,292145.1313271487
1887,212423.35184408378
1888,271828.0881197243
1889,164888.74359588575
1890,113625.08368901159
1891,136008.988820118
1892,97864.80739924945
1893,124555.23436346192
1894,123045.90563835105
1895,133751.5066154434
1896,127824.07895536645
1897,115878.29339456953
1898,109615.66862605605
1899,163261.0809251708
1900,157195.00885000662
1901,169714.53154914064
1902,152782.371017056
1903,219290.71251405004
1904,147211.95469245082
1905,199977.77093802596
1906,156683.32217482443
1907,206278.20417554353
1908,110777.70263008158
1909,132735.32241436836
1910,119828.41347253959
1911,222345.4534093426
1912,333727.24790972436
1913,142599.6786971307
1914,53730.06763184802
1915,295934.7002799619
1916,65288.57078663481
1917,252349.37571590728
1918,140879.77516407473
1919,176481.75699293733
1920,154334.42681355847
1921,383149.21516461414
1922,322157.179702474
1923,231975.6487451757
1924,215778.8876884337
1925,196192.23075894048
1926,369725.06970438315
1927,133549.23593721213
1928,158452.19997981272
1929,124883.46132170311
1930,134164.0511551506
1931,142418.78272677504
1932,141392.31920207903
1933,183723.65032970923
1934,182695.87144094153
1935,170053.93832019303
1936,194877.84151805655
1937,185532.50551346916
1938,170208.58682259027
1939,242256.70266094294
1940,192870.13742815677
1941,170268.79968051045
1942,185377.63902344165
1943,213087.21576357822
1944,368629.6033898499
1945,397822.2888177309
1946,130646.36251591145
1947,271679.2050359493
1948,170677.35345034167
1949,246614.04090567262
1950,191150.9425659385
1951,243959.1366573239
1952,206073.03143977217
1953,164440.65550063166
1954,183072.39611076325
1955,136255.9522112142
1956,298870.59313317714
1957,151598.08076697084
1958,301532.17581665877
1959,144156.4152106411
1960,115542.28684967771
1961,120199.81380356371
1962,98319.66831224566
1963,105425.79849141002
1964,106746.84302881667
1965,140441.86797768282
1966,139844.0821090216
1967,291057.02967811935
1968,416499.37742220087
1969,389962.08262831316
1970,412183.88500917057
1971,459319.8348158377
1972,382439.8743999626
1973,265658.04853040306
1974,336640.86947424454
1975,451298.47127314727
1976,275881.15257455385
1977,353350.23562877136
1978,349057.94965109264
1979,327559.6927899131
1980,203030.1686916842
1981,342075.3637516427
1982,219430.5529462293
1983,206115.67830335547
1984,170098.53766224562
1985,224159.17209225046
1986,208863.99462315865
1987,183712.6791328492
1988,174969.15756030555
1989,191969.98524480098
1990,208014.30874897575
1991,228687.65539084197
1992,214478.2559936431
1993,168358.8573971241
1994,231053.99425917005
1995,184816.50018679857
1996,250833.4483942255
1997,318605.70797499386
1998,318952.95372240443
1999,280109.3405899548
2000,319515.9369888336
2001,272992.8215990578
2002,242461.07500414771
2003,256565.83144206638
2004,277959.233984477
2005,227255.13846182657
2006,222510.29109707862
2007,251286.77551300926
2008,214291.55280548183
2009,195726.24917764595
2010,197864.02327906684
2011,145152.15459785715
2012,176139.55137344747
2013,178351.13540480752
2014,183255.86626684672
2015,208887.6975891245
2016,190152.2570325672
2017,193439.8256361977
2018,118028.6639984159
2019,132401.09648791116
2020,103784.38178133078
2021,103231.52837785336
2022,182828.13230728178
2023,143338.3724415381
2024,269263.5276204836
2025,351625.6691585294
2026,174816.14485534246
2027,158413.01207234082
2028,155063.0001585759
2029,168534.28172964463
2030,266156.66182772315
2031,232419.13807291578
2032,254280.46359554978
2033,257563.22518557427
2034,173692.1134934596
2035,219480.87037975012
2036,202331.92441611708
2037,209050.15543837956
2038,320653.3585739633
2039,232605.60492100657
2040,270626.3342403403
2041,298336.7849856422
2042,206730.69692697172
2043,174357.38165809325
2044,175465.84029616066
2045,215006.2834890428
2046,146405.438916684
2047,146747.12827325513
2048,141800.17819988204
2049,143956.77846650878
2050,179818.61946877232
2051,105213.82937593608
2052,124481.22598687871
2053,148698.51934574926
2054,87400.94684095861
2055,159290.2934817316
2056,148708.24767973513
2057,112574.55437785319
2058,216575.7786579296
2059,132760.20339341968
2060,172989.88594661345
2061,176843.64454791544
2062,128633.61981372592
2063,116540.82677286815
2064,137857.61940340273
2065,119041.18117230915
2066,164752.60220994375
2067,113710.14131365725
2068,149311.66677545907
2069,87970.37149648854
2070,117792.97270099934
2071,94293.23147523338
2072,136648.97460592352
2073,133419.9032789395
2074,188189.67190540567
2075,151090.21181702017
2076,120491.31040701088
2077,151814.3964110202
2078,125712.63807067281
2079,134778.26443364724
2080,116998.43230943581
2081,128855.2964042399
2082,123601.91094099484
2083,149603.44946726874
2084,109048.98229745653
2085,114648.4395000385
2086,116682.45488861784
2087,124126.81181027839
2088,97186.0590025792
2089,76524.65940913328
2090,123685.52783596188
2091,109462.56943738661
2092,120757.72093539356
2093,115661.44839668712
2094,112893.24126780297
2095,149119.94623944318
2096,83999.87720648352
2097,97649.48079147041
2098,149290.75345752423
2099,51650.3123282906
2100,78284.15304754357
2101,118007.13513395331
2102,129264.00898377624
2103,105825.53266995633
2104,141238.98561301772
2105,128407.6817018796
2106,66874.39835363475
2107,188958.27750518627
2108,116459.52308929032
2109,110547.97977563103
2110,128290.302155726
2111,137649.92498109577
2112,137784.70105458467
2113,120192.62896538714
2114,120630.06916836668
2115,162664.56921871827
2116,118256.16389339782
2117,151207.44813005425
2118,127330.97094335059
2119,109806.68239902596
2120,113239.87333702638
2121,98858.03976026483
2122,114142.0114576978
2123,82887.57952725145
2124,160836.46549068484
2125,128359.36373447
2126,147547.1137388663
2127,162984.83062049153
2128,125803.84683275841
2129,95398.29110077032
2130,136538.05973592846
2131,143554.4112058881
2132,113363.65389003523
2133,123402.04653944392
2134,123686.98648136719
2135,99355.91068457217
2136,78640.86259148241
2137,106927.8230211703
2138,132628.5652678492
2139,152857.96872710413
2140,139736.7827164798
2141,165793.73930563248
2142,125308.09716366274
2143,147918.16072941734
2144,123716.58563783369
2145,137563.82259155926
2146,172108.70675832362
2147,143221.75468033564
2148,134544.69299394864
2149,150249.45365595244
2150,236342.9810557159
2151,117072.83288147867
2152,172695.0603049811
2153,160553.73696281473
2154,101462.98598695786
2155,141226.2892817711
2156,260455.36028557294
2157,226151.28286606158
2158,237481.60623748903
2159,214656.97250653693
2160,181291.22716986836
2161,238122.49836311038
2162,360654.217025851
2163,333539.45490888995
2164,256245.17417706558
2165,203410.79305577904
2166,159357.47106533792
2167,219544.48494193907
2168,191567.278337708
2169,197940.67467154027
2170,217378.12651754712
2171,159589.0524417549
2172,133262.8697234681
2173,172205.37263513205
2174,222205.408642778
2175,302308.7023304417
2176,312902.15351571224
2177,236387.17798250486
2178,213526.8390088208
2179,136514.03218856832
2180,212945.09211971765
2181,192831.71479389438
2182,224129.38976592198
2183,189999.64619002008
2184,120558.50547599915
2185,129395.21026371542
2186,145835.1088612582
2187,153512.772448997
2188,155774.12066264817
2189,262171.4022261108
2190,80983.26314083103
2191,81833.60177787254
2192,88195.43256244142
2193,111000.27054853665
2194,99903.45345371509
2195,102117.1877650459
2196,101681.14889298048
2197,116236.80526799646
2198,160503.65164042555
2199,180571.60137996965
2200,149898.08237137104
2201,147634.01853689758
2202,215682.22377679573
2203,137909.8376533689
2204,177883.64348381758
2205,118420.2832973985
2206,139992.23867642006
2207,225849.2904517127
2208,268654.3611787581
2209,242934.53424510523
2210,122035.03262034724
2211,120261.09388292907
2212,120885.99625873375
2213,104988.63299154204
2214,136767.8428023327
2215,102080.72974840194
2216,148269.3690502859
2217,68341.48641207188
2218,68824.6035919211
2219,67623.0070838616
2220,56263.40706598441
2221,296985.5612725956
2222,272754.0057560166
2223,283756.97989662574
2224,208281.6085516942
2225,118959.62433071216
2226,181331.3248069919
2227,196554.29401749204
2228,265526.4404562252
2229,251118.85214043243
2230,152513.31401989548
2231,210111.04216781518
2232,178627.79342629522
2233,177569.0783058001
2234,242826.09528348237
2235,216146.51041025182
2236,253341.6794425781
2237,313751.9854594311
2238,196688.39700405565
2239,110813.18986096261
2240,154533.01554650528
2241,154107.5746513786
2242,124976.67651076098
2243,133851.67980608586
2244,105164.7967510083
2245,102154.08530679805
2246,140748.14500536214
2247,117946.28784034066
2248,121360.0425763201
2249,119248.62130068618
2250,132194.90186535084
2251,108024.4073799941
2252,182610.94919521076
2253,153234.03566248005
2254,182805.3007719439
2255,184849.51171471915
2256,181333.49682623433
2257,207424.20597990585
2258,162345.5096918649
2259,174323.1304413724
2260,161313.26054550405
2261,197090.51635521493
2262,211668.48224988097
2263,377783.90534317604
2264,446880.5035323898
2265,174569.02788607363
2266,313428.9072958884
2267,359035.0020807566
2268,432511.4364636739
2269,152071.25892829412
2270,201310.99826223426
2271,215440.2714705355
2272,195592.39374787422
2273,165021.26447145725
2274,178311.63986920842
2275,153946.4980172661
2276,189884.73784212768
2277,182219.60704240313
2278,149739.1143928353
2279,126281.69595562082
2280,118101.36614646277
2281,163001.8145576702
2282,182203.33336332528
2283,109003.77719352556
2284,112357.58990066369
2285,142177.0102840954
2286,123534.61891697056
2287,371166.01208216726
2288,273314.06098328554
2289,365844.11024008936
2290,448724.78290353605
2291,337760.42441914335
2292,443748.25912446424
2293,465091.38165481505
2294,405886.57284135674
2295,467726.9398114283
2296,279251.6599412912
2297,342177.0191632472
2298,336994.4740116094
2299,353017.3876035778
2300,340987.17700465315
2301,312815.01264125743
2302,250690.41150278202
2303,248454.54616638884
2304,253675.15351293248
2305,192515.50018577167
2306,187350.95194126485
2307,195939.72613631317
2308,229404.60032476287
2309,286415.7499052459
2310,211924.195238783
2311,199111.0477425603
2312,177309.55203469115
2313,172800.03465619992
2314,172933.4623139964
2315,182336.67358024372
2316,195296.3379123548
2317,187666.26568524633
2318,179322.18851552333
2319,183537.25518231507
2320,187156.09925033536
2321,237939.1611827068
2322,179400.31457864307
2323,198082.71459729757
2324,182926.6768831721
2325,215125.5338377419
2326,177742.21291450644
2327,203058.260302854
2328,223263.48749753204
2329,192383.32639101447
2330,180515.43427753737
2331,341926.7558422182
2332,400568.5784173006
2333,323245.17811292526
2334,258156.1396652762
2335,286756.57575519715
2336,310725.838400196
2337,197393.44709352954
2338,265828.0650615406
2339,221284.65077395254
2340,391379.0889510842
2341,211766.23639855676
2342,237704.05045329197
2343,230101.91469541585
2344,213992.6056043277
2345,236446.2552645693
2346,212641.41184142043
2347,196680.14681847178
2348,242067.4833420981
2349,181395.18392628143
2350,313795.26904574933
2351,254227.38170501965
2352,254130.11958218168
2353,236168.28761689193
2354,139670.15247492027
2355,147618.17502736318
2356,153005.67358672305
2357,189564.82406159668
2358,197240.98109137034
2359,133881.64789212003
2360,115913.65036582576
2361,146430.55362653817
2362,256934.69601267268
2363,140096.35501480455
2364,159174.3487546316
2365,216088.86264045077
2366,193405.05715309203
2367,223042.52102706084
2368,212542.52591805335
2369,217305.8689831404
2370,169765.7526610474
2371,165496.3314959896
2372,192336.59329518635
2373,286979.87821194326
2374,316645.78905890364
2375,254961.74944703822
2376,269560.95361710904
2377,329813.9145680717
2378,145065.41162049578
2379,194806.04071368108
2380,149196.29027513321
2381,167921.0628763994
2382,215804.81848803713
2383,204825.87426152872
2384,244880.53830061076
2385,161964.07716451044
2386,133604.48076224845
2387,137031.84263646876
2388,104328.0671196175
2389,118487.94774692674
2390,149963.56773779023
2391,146095.8936494619
2392,114176.79399189532
2393,172655.6396052517
2394,143750.06571623468
2395,211081.3320236375
2396,143857.8168742453
2397,222591.2682451388
2398,135589.3563331838
2399,65707.51982842822
2400,62936.66343019069
2401,121223.89944210192
2402,136906.71055305848
2403,147197.03533180984
2404,153992.77924000408
2405,158860.7997140399
2406,140060.9852572957
2407,124774.7305107387
2408,148923.3058568556
2409,120344.11980833168
2410,173640.5750808582
2411,113974.56540684037
2412,158031.81208911102
2413,129399.20101328472
2414,157639.06012388144
2415,133634.49338786746
2416,129684.81669552505
2417,131635.78309473442
2418,132005.91278658592
2419,127262.04853565607
2420,121565.76546844654
2421,148634.31794416785
2422,107682.20985869945
2423,115143.1906525104
2424,165156.6249101539
2425,195010.42451572686
2426,131449.12839457853
2427,132338.98736136084
2428,183204.04907437006
2429,113197.09782122035
2430,132935.66031256644
2431,108926.12723016391
2432,147977.01971638884
2433,148335.7347998061
2434,138796.94988044404
2435,151783.18076493547
2436,105242.39408738086
2437,102613.05205192397
2438,124055.54236599753
2439,103218.36782038615
2440,124032.4062531051
2441,94634.41462980658
2442,98265.2468694196
2443,126616.63953966675
2444,132328.10945823236
2445,87276.63338078959
2446,132035.9576779363
2447,181498.6284972372
2448,129599.01006482444
2449,111585.88926789635
2450,154768.76398345284
2451,119221.44797373336
2452,190910.33127372753
2453,93211.20966580271
2454,118710.12179648531
2455,121247.56669837648
2456,133395.77402842132
2457,137811.237403324
2458,127130.63840702674
2459,107161.00376713327
2460,139559.6012475512
2461,127273.29741811764
2462,134252.29527884343
2463,124438.39369744563
2464,170537.10470812
2465,141982.69237375667
2466,117713.85914972349
2467,131274.81958071317
2468,82036.94406813662
2469,80322.1890990354
2470,194016.88967747646
2471,216582.91983692933
2472,165381.4930986698
2473,116517.822776901
2474,73773.22396495049
2475,207914.04400091726
2476,115021.9180650912
2477,126720.84653966335
2478,152163.03461268527
2479,105548.98093056807
2480,154649.4268512366
2481,120051.9353346212
2482,126029.57567282682
2483,111281.59386816615
2484,122275.11191636618
2485,123543.91657313096
2486,150437.74563875308
2487,166297.16847057705
2488,166160.88254395447
2489,157301.8801172864
2490,145918.66654779186
2491,93522.63034618321
2492,197067.21165790863
2493,155972.27473248696
2494,152075.89140447503
2495,89224.86354632454
2496,238113.45053416895
2497,152995.62836515254
2498,107991.33518799207
2499,86647.3107200275
2500,119399.61547306672
2501,134545.1645382871
2502,145688.08785084554
2503,94762.02465097915
2504,172306.24059907673
2505,227102.43495644696
2506,250017.25881008286
2507,277344.1854239481
2508,250210.78129216548
2509,218265.01970925325
2510,223216.49038516177
2511,175942.36391634235
2512,208130.88474059687
2513,221736.49356837984
2514,265198.5780762143
2515,150663.08014784433
2516,174583.73664229026
2517,146940.486785923
2518,156188.10516111625
2519,234762.61420471835
2520,221498.08854578904
2521,189561.10173146217
2522,221436.61625225958
2523,119249.5992385219
2524,135156.73047819757
2525,148323.9640597212
2526,137575.2090366851
2527,117754.36016646441
2528,128874.45142557037
2529,133686.60702304787
2530,125573.00806417482
2531,254875.68021405593
2532,223095.37580035324
2533,193294.45703782956
2534,235734.31217890378
2535,294534.4780660979
2536,231989.29838950446
2537,243805.1786530842
2538,183051.37430552047
2539,190659.00773833224
2540,175785.10698093096
2541,183871.33883886717
2542,164678.3422383106
2543,120988.5235700528
2544,122151.84823932918
2545,137432.49241848168
2546,121777.40339774011
2547,138335.74656445885
2548,150615.40532919523
2549,152479.90055800384
2550,523973.76962377736
2551,139643.912288718
2552,129148.20823945246
2553,75689.9171868129
2554,95796.53138026113
2555,113071.07838677027
2556,98011.56737532692
2557,107159.80996291165
2558,147418.80229527364
2559,141565.06509427063
2560,154830.8351460862
2561,146065.25995393717
2562,139385.8555292682
2563,151130.9974073706
2564,201237.05896023952
2565,137860.67692143234
2566,154955.54491959288
2567,142987.8944758785
2568,204821.57086037268
2569,228828.4593642739
2570,117827.51154063085
2571,191609.6863351734
2572,153734.88228107363
2573,220680.9160175661
2574,290652.2378109008
2575,131673.2240424697
2576,118702.69276139305
2577,154453.36026926525
2578,82834.15631851068
2579,63994.71466312864
2580,86032.75234486506
2581,94538.56254680849
2582,100895.95247707788
2583,274009.5478538929
2584,172913.34343349186
2585,184109.7299424019
2586,220997.06476851314
2587,200114.6636747722
2588,138246.00528354407
2589,151132.10989252914
2590,201225.01476399336
2591,224359.38697011705
2592,210040.901585109
2593,256805.49283046654
2594,185135.63812715717
2595,208446.2899354155
2596,288435.64810423803
2597,186319.5195942471
2598,280506.77475211874
2599,342348.5952881357
2600,151503.02109076624
2601,143141.11524331014
2602,85656.65485096053
2603,94245.22984905227
2604,90603.65160635856
2605,82355.13905154665
2606,144549.44722377838
2607,197490.47960527547
2608,197371.29477082705
2609,173707.9563628821
2610,110980.86947527803
2611,125038.96381197781
2612,161471.29265060087
2613,130410.10818193988
2614,124286.93747924751
2615,153243.2853966331
2616,144288.65116444495
2617,184594.924872844
2618,195516.74988853897
2619,198505.0747948081
2620,188086.43007772454
2621,176010.1697279471
2622,176480.37782511604
2623,243586.44693900377
2624,297676.1718116958
2625,293280.69081615086
2626,173293.38394926878
2627,168652.13745974452
2628,482671.469759989
2629,495679.27260779205
2630,390644.2457336844
2631,470951.73799984675
2632,416916.0757898691
2633,314358.84558996867
2634,430535.0022712939
2635,158944.36330574844
2636,173975.52550970856
2637,179238.85814573924
2638,252640.43043568393
2639,192589.54374347406
2640,151266.67714647745
2641,103900.09572940264
2642,186372.61500438832
2643,103798.12417608513
2644,118320.40394018097
2645,110767.86750163749
2646,95556.1729167845
2647,104287.8925594432
2648,141014.76397664368
2649,154578.03029092657
2650,136103.2002934338
2651,138005.21874257195
2652,398314.79931977746
2653,256131.43115665723
2654,252162.635931316
2655,408917.3327014732
2656,327420.1508702261
2657,350689.5726593174
2658,309206.38226740895
2659,310224.49793007644
2660,366493.9580040161
2661,356054.77706437046
2662,366917.3788576982
2663,296010.38529396115
2664,278274.9986709171
2665,330013.0981162833
2666,283634.44093741535
2667,170847.10602960052
2668,182699.32089462702
2669,179957.9011066012
2670,276326.136137509
2671,190539.34227141447
2672,192770.98440529348
2673,199418.4418480046
2674,193271.83668162048
2675,173041.29667806433
2676,195150.75095367743
2677,197806.04037187557
2678,247240.518123581
2679,279357.3865323042
2680,292467.193111483
2681,404586.8761960617
2682,322851.14730211545
2683,510159.23836434673
2684,321917.6997051239
2685,330470.8855792108
2686,246787.81480041175
2687,310347.1237533002
2688,217573.25890886228
2689,208666.31831019744
2690,411735.80634550727
2691,187287.05912177684
2692,141754.83754201623
2693,197686.28335387702
2694,140260.637879666
2695,192804.96093677875
2696,186659.20369526924
2697,183914.38046459976
2698,192583.49482601616
2699,167801.59950211307
2700,153654.2513031805
2701,150214.1159668765
2702,112131.59468697739
2703,128704.68911752984
2704,140202.81052898866
2705,115351.9668235955
2706,112897.85796913123
2707,123911.33926480485
2708,133383.14009313134
2709,104799.70935859719
2710,127897.03880830051
2711,264598.40012959205
2712,392998.5843680745
2713,170283.41826806875
2714,151486.7338273751
2715,170158.3384527642
2716,145178.73168736292
2717,191624.76319097445
2718,221876.46231760687
2719,152049.27138215385
2720,174017.41821729706
2721,130866.05423656596
2722,159766.66262161252
2723,143994.20965398924
2724,125827.10860591051
2725,130055.71669103681
2726,147725.30587134673
2727,175181.36764517083
2728,186921.34465925445
2729,149506.08709535142
2730,146958.85656140948
2731,134372.8368520232
2732,134669.1346954013
2733,159263.39235004783
2734,141039.30709856952
